Time [ms],Timestamp,Raw Value,Corrected Value,,,,,
4521,36:36.3,2236135,2.9606,,,,,
4522,36:36.3,2236151,2.9624,,,,,
4523,36:36.3,2236238,2.9719,,,,,
4524,36:36.4,2236599,3.0112,,,,,
4525,36:36.4,2235379,2.8782,,,,,
4526,36:36.4,2235310,2.8707,,,,,
4527,36:36.4,2235328,2.8726,,,,,
4528,36:36.4,2235101,2.8479,,,,,
4529,36:36.4,2234496,2.7819,,,,,
4530,36:36.4,2235640,2.9067,,,,,
4531,36:36.4,2235550,2.8969,,,,,
4532,36:36.4,2234759,2.8106,,,,,
4533,36:36.4,2235804,2.9245,,,,,
4534,36:36.5,2235084,2.846,,,,,
4535,36:36.5,2235853,2.9299,,,,,
4536,36:36.5,2237010,3.056,,,,,
4537,36:36.5,2236759,3.0287,,,,,
4538,36:36.5,2237430,3.1018,,,,,
4539,36:36.5,2237447,3.1037,,,,,
4540,36:36.5,2236700,3.0222,,,,,
4541,36:36.5,2236702,3.0224,,,,,
4542,36:36.5,2236386,2.988,,,,,
4543,36:36.5,2236070,2.9536,,,,,
4544,36:36.6,2234252,2.7553,,,,,
4545,36:36.6,2235155,2.8538,,,,,
4546,36:36.6,2234733,2.8078,,,,,
4547,36:36.6,2234752,2.8099,,,,,
4548,36:36.6,2233671,2.692,,,,,
4549,36:36.6,2232626,2.5781,,,,,
4550,36:36.6,2233554,2.6793,,,,,
4551,36:36.6,2233249,2.646,,,,,
4552,36:36.6,2232378,2.551,,,,,
4553,36:36.6,2233527,2.6763,,,,,
4554,36:36.6,2233724,2.6978,,,,,
4555,36:36.7,2234513,2.7838,,,,,
4556,36:36.7,2234566,2.7896,,,,,
4557,36:36.7,2234922,2.8284,,,,,
4558,36:36.7,2234697,2.8039,,,,,
4559,36:36.7,2234697,2.8039,,,,,
4560,36:36.7,2234204,2.7501,,,,,
4561,36:36.7,2233624,2.6869,,,,,
4562,36:36.7,2234368,2.768,,,,,
4563,36:36.7,2235732,2.9167,,,,,
4564,36:36.8,2235014,2.8384,,,,,
4565,36:36.8,2234114,2.7403,,,,,
4566,36:36.8,2235060,2.8435,,,,,
4567,36:36.8,2234537,2.7864,,,,,
4568,36:36.8,2234749,2.8095,,,,,
4569,36:36.8,2233698,2.6949,,,,,
4570,36:36.8,2233450,2.6679,,,,,
4571,36:36.8,2234099,2.7387,,,,,
4572,36:36.8,2233846,2.7111,,,,,
4573,36:36.8,2234110,2.7399,,,,,
4574,36:36.9,2234107,2.7396,,,,,
4575,36:36.9,2233081,2.6277,,,,,
4576,36:36.9,2232786,2.5955,,,,,
4577,36:36.9,2231564,2.4623,,,,,
4578,36:36.9,2231166,2.419,,,,,
4579,36:36.9,2232070,2.5175,,,,,
4580,36:36.9,2232584,2.5735,,,,,
4581,36:36.9,2232944,2.6128,,,,,
4582,36:36.9,2233336,2.6555,,,,,
4583,36:36.9,2233089,2.6286,,,,,
4584,36:37.0,2232997,2.6186,,,,,
4585,36:37.0,2233100,2.6298,,,,,
4586,36:37.0,2233518,2.6753,,,,,
4587,36:37.0,2234832,2.8186,,,,,
4588,36:37.0,2234967,2.8333,,,,,
4589,36:36.1,2234388,2.7702,,,,,
4590,36:36.1,2234526,2.7853,,,,,
4591,36:36.1,2234839,2.8194,,,,,
4592,36:36.1,2234405,2.772,,,,,
4593,36:36.1,2233572,2.6812,,,,,
4594,36:36.1,2232762,2.5929,,,,,
4595,36:36.1,2232550,2.5698,,,,,
4596,36:36.1,2233018,2.6208,,,,,
4597,36:36.1,2234024,2.7305,,,,,
4598,36:36.1,2233107,2.6305,,,,,
4599,36:36.1,2233067,2.6262,,,,,
4600,36:36.1,2232706,2.5868,,,,,
4601,36:36.1,2232769,2.5937,,,,,
4602,36:36.1,2231835,2.4919,,,,,
4603,36:36.1,2233382,2.6605,,,,,
4604,36:36.1,2232850,2.6025,,,,,
4605,36:36.1,2232850,2.6025,,,,,
4606,36:36.1,2232700,2.5862,,,,,
4607,36:36.1,2232924,2.6106,,,,,
4608,36:36.1,2232706,2.5868,,,,,
4609,36:36.1,2232782,2.5951,,,,,
4610,36:36.1,2232350,2.548,,,,,
4611,36:36.1,2232440,2.5578,,,,,
4612,36:36.1,2232168,2.5282,,,,,
4613,36:36.1,2233085,2.6281,,,,,
4614,36:36.1,2233565,2.6805,,,,,
4615,36:36.1,2233143,2.6345,,,,,
4616,36:36.1,2234150,2.7443,,,,,
4617,36:36.1,2233437,2.6665,,,,,
4618,36:36.1,2233244,2.6455,,,,,
4619,36:36.1,2231739,2.4814,,,,,
4620,36:36.1,2232452,2.5591,,,,,
4621,36:36.1,2232834,2.6008,,,,,
4622,36:36.1,2232089,2.5195,,,,,
4623,36:36.1,2232465,2.5605,,,,,
4624,36:36.1,2231363,2.4404,,,,,
4625,36:36.1,2231872,2.4959,,,,,
4626,36:36.1,2231189,2.4215,,,,,
4627,36:36.1,2230252,2.3193,,,,,
4628,36:36.1,2229818,2.272,,,,,
4629,36:36.1,2230579,2.3549,,,,,
4630,36:36.1,2230082,2.3008,,,,,
4631,36:36.1,2230619,2.3593,,,,,
4632,36:36.1,2230906,2.3906,,,,,
4633,36:36.1,2231695,2.4766,,,,,
4634,36:36.1,2231956,2.505,,,,,
4635,36:36.1,2231701,2.4772,,,,,
4636,36:36.1,2232058,2.5162,,,,,
4637,36:36.1,2233001,2.619,,,,,
4638,36:36.1,2232347,2.5477,,,,,
4639,36:36.2,2233532,2.6769,,,,,
4640,36:36.2,2233182,2.6387,,,,,
4641,36:36.2,2233351,2.6571,,,,,
4642,36:36.2,2232692,2.5853,,,,,
4643,36:36.2,2232046,2.5149,,,,,
4644,36:36.2,2231800,2.4881,,,,,
4645,36:36.2,2230585,2.3556,,,,,
4646,36:36.2,2231587,2.4648,,,,,
4647,36:36.2,2231721,2.4794,,,,,
4648,36:36.2,2231463,2.4513,,,,,
4649,36:36.2,2232075,2.518,,,,,
4650,36:36.2,2232075,2.518,,,,,
4651,36:36.2,2231952,2.5046,,,,,
4652,36:36.2,2231557,2.4616,,,,,
4653,36:36.2,2231611,2.4675,,,,,
4654,36:36.2,2231480,2.4531,,,,,
4655,36:36.2,2231506,2.456,,,,,
4656,36:36.2,2231635,2.47,,,,,
4657,36:36.2,2231361,2.4402,,,,,
4658,36:36.2,2231514,2.4569,,,,,
4659,36:36.2,2231450,2.4499,,,,,
4660,36:36.2,2231108,2.4126,,,,,
4661,36:36.2,2230395,2.3349,,,,,
4662,36:36.2,2230343,2.3292,,,,,
4663,36:36.2,2231258,2.429,,,,,
4664,36:36.2,2232426,2.5563,,,,,
4665,36:36.2,2232613,2.5767,,,,,
4666,36:36.2,2231374,2.4416,,,,,
4667,36:36.2,2230773,2.3761,,,,,
4668,36:36.2,2231248,2.4279,,,,,
4669,36:36.2,2231527,2.4583,,,,,
4670,36:36.2,2230866,2.3862,,,,,
4671,36:36.2,2230947,2.3951,,,,,
4672,36:36.2,2231710,2.4782,,,,,
4673,36:36.2,2232452,2.5591,,,,,
4674,36:36.2,2232226,2.5345,,,,,
4675,36:36.2,2231476,2.4527,,,,,
4676,36:36.2,2230884,2.3882,,,,,
4677,36:36.2,2230418,2.3374,,,,,
4678,36:36.2,2229196,2.2041,,,,,
4679,36:36.2,2229566,2.2445,,,,,
4680,36:36.2,2230444,2.3402,,,,,
4681,36:36.2,2230898,2.3897,,,,,
4682,36:36.2,2230881,2.3879,,,,,
4683,36:36.2,2230874,2.3871,,,,,
4684,36:36.2,2229675,2.2564,,,,,
4685,36:36.2,2229666,2.2554,,,,,
4686,36:36.2,2230655,2.3632,,,,,
4687,36:36.2,2231338,2.4377,,,,,
4688,36:36.2,2232300,2.5426,,,,,
4689,36:36.2,2232464,2.5604,,,,,
4690,36:36.2,2232253,2.5374,,,,,
4691,36:36.2,2232233,2.5353,,,,,
4692,36:36.2,2230961,2.3966,,,,,
4693,36:36.2,2230517,2.3482,,,,,
4694,36:36.2,2229462,2.2332,,,,,
4695,36:36.2,2229462,2.2332,,,,,
4696,36:36.2,2230513,2.3477,,,,,
4697,36:36.2,2230754,2.374,,,,,
4698,36:36.2,2230126,2.3055,,,,,
4699,36:36.2,2229898,2.2807,,,,,
4700,36:36.2,2229176,2.202,,,,,
4701,36:36.2,2229630,2.2515,,,,,
4702,36:36.2,2229733,2.2627,,,,,
4703,36:36.2,2229411,2.2276,,,,,
4704,36:36.2,2229864,2.277,,,,,
4705,36:36.2,2230495,2.3458,,,,,
4706,36:36.2,2230874,2.3871,,,,,
4707,36:36.2,2231080,2.4096,,,,,
4708,36:36.2,2230995,2.4003,,,,,
4709,36:36.2,2230402,2.3356,,,,,
4710,36:36.2,2229646,2.2532,,,,,
4711,36:36.2,2228940,2.1763,,,,,
4712,36:36.2,2229190,2.2035,,,,,
4713,36:36.2,2230204,2.3141,,,,,
4714,36:36.2,2230852,2.3847,,,,,
4715,36:36.2,2231317,2.4354,,,,,
4716,36:36.2,2231857,2.4943,,,,,
4717,36:36.2,2231064,2.4078,,,,,
4718,36:36.2,2231065,2.4079,,,,,
4719,36:36.2,2231411,2.4456,,,,,
4720,36:36.2,2230866,2.3862,,,,,
4721,36:36.2,2232078,2.5184,,,,,
4722,36:36.2,2230847,2.3842,,,,,
4723,36:36.2,2230682,2.3662,,,,,
4724,36:36.2,2230353,2.3303,,,,,
4725,36:36.2,2230307,2.3253,,,,,
4726,36:36.2,2229048,2.188,,,,,
4727,36:36.2,2228437,2.1214,,,,,
4728,36:36.2,2229204,2.205,,,,,
4729,36:36.2,2229466,2.2336,,,,,
4730,36:36.2,2228222,2.098,,,,,
4731,36:36.2,2228754,2.156,,,,,
4732,36:36.2,2228475,2.1256,,,,,
4733,36:36.2,2227977,2.0713,,,,,
4734,36:36.2,2227509,2.0202,,,,,
4735,36:36.2,2228908,2.1728,,,,,
4736,36:36.2,2229419,2.2285,,,,,
4737,36:36.2,2229579,2.2459,,,,,
4738,36:36.2,2231136,2.4156,,,,,
4739,36:36.3,2230588,2.3559,,,,,
4740,36:36.3,2230588,2.3559,,,,,
4741,36:36.3,2231478,2.4529,,,,,
4742,36:36.3,2231527,2.4583,,,,,
4743,36:36.3,2230919,2.392,,,,,
4744,36:36.3,2231105,2.4123,,,,,
4745,36:36.3,2229907,2.2817,,,,,
4746,36:36.3,2229788,2.2687,,,,,
4747,36:36.3,2230023,2.2943,,,,,
4748,36:36.3,2230294,2.3239,,,,,
4749,36:36.3,2228877,2.1694,,,,,
4750,36:36.3,2228642,2.1438,,,,,
4751,36:36.3,2229122,2.1961,,,,,
4752,36:36.3,2227528,2.0223,,,,,
4753,36:36.3,2227086,1.9742,,,,,
4754,36:36.3,2228759,2.1565,,,,,
4755,36:36.3,2227961,2.0695,,,,,
4756,36:36.3,2227967,2.0702,,,,,
4757,36:36.3,2228896,2.1715,,,,,
4758,36:36.3,2229480,2.2351,,,,,
4759,36:36.3,2229285,2.2139,,,,,
4760,36:36.3,2229138,2.1978,,,,,
4761,36:36.3,2228698,2.1499,,,,,
4762,36:36.3,2228624,2.1418,,,,,
4763,36:36.3,2229915,2.2826,,,,,
4764,36:36.3,2230898,2.3897,,,,,
4765,36:36.3,2229882,2.2789,,,,,
4766,36:36.3,2230010,2.2929,,,,,
4767,36:36.3,2230680,2.3659,,,,,
4768,36:36.3,2229697,2.2588,,,,,
4769,36:36.3,2229598,2.248,,,,,
4770,36:36.3,2229204,2.205,,,,,
4771,36:36.3,2230788,2.3777,,,,,
4772,36:36.3,2230697,2.3678,,,,,
4773,36:36.3,2229882,2.2789,,,,,
4774,36:36.3,2230255,2.3196,,,,,
4775,36:36.3,2228616,2.1409,,,,,
4776,36:36.3,2228441,2.1219,,,,,
4777,36:36.3,2227050,1.9702,,,,,
4778,36:36.3,2226897,1.9535,,,,,
4779,36:36.3,2227624,2.0328,,,,,
4780,36:36.3,2227556,2.0254,,,,,
4781,36:36.3,2227216,1.9883,,,,,
4782,36:36.3,2227276,1.9948,,,,,
4783,36:36.3,2227170,1.9833,,,,,
4784,36:36.3,2227678,2.0387,,,,,
4785,36:36.3,2227678,2.0387,,,,,
4786,36:36.3,2227201,1.9867,,,,,
4787,36:36.3,2227273,1.9945,,,,,
4788,36:36.3,2228980,2.1806,,,,,
4789,36:36.3,2228349,2.1118,,,,,
4790,36:36.3,2228967,2.1792,,,,,
4791,36:36.3,2228466,2.1246,,,,,
4792,36:36.3,2228930,2.1752,,,,,
4793,36:36.3,2229061,2.1894,,,,,
4794,36:36.3,2228287,2.1051,,,,,
4795,36:36.3,2228473,2.1253,,,,,
4796,36:36.3,2228224,2.0982,,,,,
4797,36:36.3,2229063,2.1897,,,,,
4798,36:36.3,2228846,2.166,,,,,
4799,36:36.3,2229088,2.1924,,,,,
4800,36:36.3,2228816,2.1628,,,,,
4801,36:36.3,2228339,2.1107,,,,,
4802,36:36.3,2229357,2.2217,,,,,
4803,36:36.3,2227930,2.0662,,,,,
4804,36:36.3,2228919,2.174,,,,,
4805,36:36.3,2228907,2.1727,,,,,
4806,36:36.3,2228466,2.1246,,,,,
4807,36:36.3,2228868,2.1684,,,,,
4808,36:36.3,2228934,2.1756,,,,,
4809,36:36.3,2228470,2.125,,,,,
4810,36:36.3,2228010,2.0749,,,,,
4811,36:36.3,2227901,2.063,,,,,
4812,36:36.3,2227758,2.0474,,,,,
4813,36:36.3,2228288,2.1052,,,,,
4814,36:36.3,2228718,2.1521,,,,,
4815,36:36.3,2228537,2.1323,,,,,
4816,36:36.3,2229537,2.2413,,,,,
4817,36:36.3,2229043,2.1875,,,,,
4818,36:36.3,2229389,2.2252,,,,,
4819,36:36.3,2229236,2.2085,,,,,
4820,36:36.3,2230050,2.2973,,,,,
4821,36:36.3,2230470,2.343,,,,,
4822,36:36.3,2229329,2.2187,,,,,
4823,36:36.3,2228977,2.1803,,,,,
4824,36:36.3,2229550,2.2428,,,,,
4825,36:36.3,2228796,2.1606,,,,,
4826,36:36.3,2228731,2.1535,,,,,
4827,36:36.3,2226837,1.947,,,,,
4828,36:36.3,2226693,1.9313,,,,,
4829,36:36.3,2227171,1.9834,,,,,
4830,36:36.3,2227051,1.9703,,,,,
4831,36:36.3,2227051,1.9703,,,,,
4832,36:36.3,2227368,2.0049,,,,,
4833,36:36.3,2227172,1.9835,,,,,
4834,36:36.3,2226750,1.9375,,,,,
4835,36:36.3,2226914,1.9554,,,,,
4836,36:36.3,2226884,1.9521,,,,,
4837,36:36.3,2228011,2.075,,,,,
4838,36:36.3,2228300,2.1065,,,,,
4839,36:36.4,2227665,2.0373,,,,,
4840,36:36.4,2228076,2.0821,,,,,
4841,36:36.4,2228490,2.1272,,,,,
4842,36:36.4,2228356,2.1126,,,,,
4843,36:36.4,2227556,2.0254,,,,,
4844,36:36.4,2226313,1.8899,,,,,
4845,36:36.4,2226416,1.9011,,,,,
4846,36:36.4,2226191,1.8766,,,,,
4847,36:36.4,2227602,2.0304,,,,,
4848,36:36.4,2227457,2.0146,,,,,
4849,36:36.4,2226310,1.8895,,,,,
4850,36:36.4,2226565,1.9173,,,,,
4851,36:36.4,2226981,1.9627,,,,,
4852,36:36.4,2225958,1.8512,,,,,
4853,36:36.4,2226141,1.8711,,,,,
4854,36:36.4,2225823,1.8365,,,,,
4855,36:36.4,2225369,1.787,,,,,
4856,36:36.4,2226151,1.8722,,,,,
4857,36:36.4,2226038,1.8599,,,,,
4858,36:36.4,2225880,1.8427,,,,,
4859,36:36.4,2225758,1.8294,,,,,
4860,36:36.4,2225514,1.8028,,,,,
4861,36:36.4,2224792,1.724,,,,,
4862,36:36.4,2225879,1.8425,,,,,
4863,36:36.4,2226488,1.9089,,,,,
4864,36:36.4,2226503,1.9106,,,,,
4865,36:36.4,2226746,1.9371,,,,,
4866,36:36.4,2226175,1.8748,,,,,
4867,36:36.4,2225866,1.8412,,,,,
4868,36:36.4,2225815,1.8356,,,,,
4869,36:36.4,2226600,1.9212,,,,,
4870,36:36.4,2226406,1.9,,,,,
4871,36:36.4,2225912,1.8462,,,,,
4872,36:36.4,2227073,1.9727,,,,,
4873,36:36.4,2226733,1.9357,,,,,
4874,36:36.4,2226489,1.9091,,,,,
4875,36:36.4,2226112,1.8679,,,,,
4876,36:36.4,2226112,1.8679,,,,,
4877,36:36.4,2225092,1.7568,,,,,
4878,36:36.4,2225309,1.7804,,,,,
4879,36:36.4,2225090,1.7565,,,,,
4880,36:36.4,2224102,1.6488,,,,,
4881,36:36.4,2224826,1.7277,,,,,
4882,36:36.4,2225196,1.7681,,,,,
4883,36:36.4,2224612,1.7044,,,,,
4884,36:36.4,2223951,1.6323,,,,,
4885,36:36.4,2224650,1.7086,,,,,
4886,36:36.4,2224806,1.7256,,,,,
4887,36:36.4,2224836,1.7289,,,,,
4888,36:36.4,2225395,1.7898,,,,,
4889,36:36.4,2225693,1.8223,,,,,
4890,36:36.4,2226304,1.8889,,,,,
4891,36:36.4,2226062,1.8625,,,,,
4892,36:36.4,2226919,1.9559,,,,,
4893,36:36.4,2226169,1.8741,,,,,
4894,36:36.4,2225570,1.8089,,,,,
4895,36:36.4,2226098,1.8664,,,,,
4896,36:36.4,2225611,1.8134,,,,,
4897,36:36.4,2227770,2.0487,,,,,
4898,36:36.4,2227336,2.0014,,,,,
4899,36:36.4,2226619,1.9232,,,,,
4900,36:36.4,2227451,2.0139,,,,,
4901,36:36.4,2226864,1.9499,,,,,
4902,36:36.4,2226151,1.8722,,,,,
4903,36:36.4,2226123,1.8691,,,,,
4904,36:36.4,2226418,1.9013,,,,,
4905,36:36.4,2226139,1.8709,,,,,
4906,36:36.4,2224673,1.7111,,,,,
4907,36:36.4,2225412,1.7916,,,,,
4908,36:36.4,2225068,1.7541,,,,,
4909,36:36.4,2225046,1.7518,,,,,
4910,36:36.4,2223992,1.6368,,,,,
4911,36:36.4,2223820,1.6181,,,,,
4912,36:36.4,2224550,1.6977,,,,,
4913,36:36.4,2225145,1.7625,,,,,
4914,36:36.4,2225480,1.799,,,,,
4915,36:36.4,2225324,1.7821,,,,,
4916,36:36.4,2225461,1.797,,,,,
4917,36:36.4,2224595,1.7026,,,,,
4918,36:36.4,2225556,1.8074,,,,,
4919,36:36.4,2226417,1.9012,,,,,
4920,36:36.4,2226453,1.9051,,,,,
4921,36:36.4,2226453,1.9051,,,,,
4922,36:36.4,2226966,1.9611,,,,,
4923,36:36.4,2226843,1.9476,,,,,
4924,36:36.4,2227241,1.991,,,,,
4925,36:36.4,2226830,1.9462,,,,,
4926,36:36.4,2227007,1.9655,,,,,
4927,36:36.4,2225800,1.834,,,,,
4928,36:36.4,2225174,1.7657,,,,,
4929,36:36.4,2224628,1.7062,,,,,
4930,36:36.4,2225187,1.7671,,,,,
4931,36:36.4,2225181,1.7665,,,,,
4932,36:36.4,2224702,1.7142,,,,,
4933,36:36.4,2225254,1.7744,,,,,
4934,36:36.4,2223486,1.5817,,,,,
4935,36:36.4,2223412,1.5736,,,,,
4936,36:36.4,2223772,1.6129,,,,,
4937,36:36.4,2223684,1.6032,,,,,
4938,36:36.4,2224637,1.7071,,,,,
4939,36:36.5,2224535,1.6961,,,,,
4940,36:36.5,2224760,1.7205,,,,,
4941,36:36.5,2225186,1.767,,,,,
4942,36:36.5,2224301,1.6705,,,,,
4943,36:36.5,2224674,1.7112,,,,,
4944,36:36.5,2224733,1.7176,,,,,
4945,36:36.5,2224359,1.6768,,,,,
4946,36:36.5,2224783,1.7231,,,,,
4947,36:36.5,2223996,1.6373,,,,,
4948,36:36.5,2224565,1.6993,,,,,
4949,36:36.5,2224995,1.7462,,,,,
4950,36:36.5,2225104,1.7581,,,,,
4951,36:36.5,2223807,1.6167,,,,,
4952,36:36.5,2224104,1.6491,,,,,
4953,36:36.5,2224612,1.7044,,,,,
4954,36:36.5,2224480,1.6901,,,,,
4955,36:36.5,2224822,1.7273,,,,,
4956,36:36.5,2224724,1.7167,,,,,
4957,36:36.5,2224087,1.6472,,,,,
4958,36:36.5,2224971,1.7436,,,,,
4959,36:36.5,2225282,1.7775,,,,,
4960,36:36.5,2223647,1.5992,,,,,
4961,36:36.5,2222048,1.4249,,,,,
4962,36:36.5,2221888,1.4074,,,,,
4963,36:36.5,2221718,1.3889,,,,,
4964,36:36.5,2223128,1.5426,,,,,
4965,36:36.5,2222694,1.4953,,,,,
4966,36:36.5,2222694,1.4953,,,,,
4967,36:36.5,2222072,1.4275,,,,,
4968,36:36.5,2222802,1.5071,,,,,
4969,36:36.5,2222688,1.4947,,,,,
4970,36:36.5,2223298,1.5612,,,,,
4971,36:36.5,2224553,1.698,,,,,
4972,36:36.5,2225301,1.7796,,,,,
4973,36:36.5,2225419,1.7924,,,,,
4974,36:36.5,2226369,1.896,,,,,
4975,36:36.5,2225928,1.8479,,,,,
4976,36:36.5,2225106,1.7583,,,,,
4977,36:36.5,2224973,1.7438,,,,,
4978,36:36.5,2223660,1.6007,,,,,
4979,36:36.5,2223673,1.6021,,,,,
4980,36:36.5,2223581,1.592,,,,,
4981,36:36.5,2222688,1.4947,,,,,
4982,36:36.5,2222698,1.4958,,,,,
4983,36:36.5,2222122,1.433,,,,,
4984,36:36.5,2221704,1.3874,,,,,
4985,36:36.5,2222109,1.4315,,,,,
4986,36:36.5,2222764,1.503,,,,,
4987,36:36.5,2222887,1.5164,,,,,
4988,36:36.5,2222524,1.4768,,,,,
4989,36:36.5,2223061,1.5353,,,,,
4990,36:36.5,2222715,1.4976,,,,,
4991,36:36.5,2223411,1.5735,,,,,
4992,36:36.5,2222646,1.4901,,,,,
4993,36:36.5,2222258,1.4478,,,,,
4994,36:36.5,2221767,1.3943,,,,,
4995,36:36.5,2222164,1.4376,,,,,
4996,36:36.5,2222767,1.5033,,,,,
4997,36:36.5,2223462,1.5791,,,,,
4998,36:36.5,2223080,1.5374,,,,,
4999,36:36.5,2223376,1.5697,,,,,
5000,36:36.5,2223321,1.5637,,,,,
5001,36:36.5,2223019,1.5308,,,,,
5002,36:36.5,2223117,1.5415,,,,,
5003,36:36.5,2224339,1.6747,,,,,
5004,36:36.5,2223702,1.6052,,,,,
5005,36:36.5,2223636,1.598,,,,,
5006,36:36.5,2223770,1.6126,,,,,
5007,36:36.5,2222549,1.4795,,,,,
5008,36:36.5,2222539,1.4784,,,,,
5009,36:36.5,2222389,1.4621,,,,,
5010,36:36.5,2221255,1.3385,,,,,
5011,36:36.5,2221255,1.3385,,,,,
5012,36:36.5,2220157,1.2188,,,,,
5013,36:36.5,2220939,1.304,,,,,
5014,36:36.5,2220535,1.26,,,,,
5015,36:36.5,2221438,1.3584,,,,,
5016,36:36.5,2221345,1.3483,,,,,
5017,36:36.5,2221387,1.3529,,,,,
5018,36:36.5,2221649,1.3814,,,,,
5019,36:36.5,2221890,1.4077,,,,,
5020,36:36.5,2221844,1.4027,,,,,
5021,36:36.5,2222203,1.4418,,,,,
5022,36:36.5,2222757,1.5022,,,,,
5023,36:36.5,2223198,1.5503,,,,,
5024,36:36.5,2223724,1.6076,,,,,
5025,36:36.5,2222931,1.5212,,,,,
5026,36:36.5,2223617,1.596,,,,,
5027,36:36.5,2223289,1.5602,,,,,
5028,36:36.5,2222067,1.427,,,,,
5029,36:36.5,2223004,1.5291,,,,,
5030,36:36.5,2222372,1.4602,,,,,
5031,36:36.5,2222856,1.513,,,,,
5032,36:36.5,2222681,1.4939,,,,,
5033,36:36.5,2221651,1.3816,,,,,
5034,36:36.5,2221685,1.3853,,,,,
5035,36:36.5,2221111,1.3228,,,,,
5036,36:36.5,2221543,1.3698,,,,,
5037,36:36.5,2221200,1.3325,,,,,
5038,36:36.5,2221045,1.3156,,,,,
5039,36:36.6,2221583,1.3742,,,,,
5040,36:36.6,2220877,1.2973,,,,,
5041,36:36.6,2220789,1.2876,,,,,
5042,36:36.6,2220483,1.2543,,,,,
5043,36:36.6,2220378,1.2428,,,,,
5044,36:36.6,2219452,1.1419,,,,,
5045,36:36.6,2219776,1.1772,,,,,
5046,36:36.6,2221918,1.4108,,,,,
5047,36:36.6,2222598,1.4849,,,,,
5048,36:36.6,2222760,1.5025,,,,,
5049,36:36.6,2224304,1.6708,,,,,
5050,36:36.6,2225184,1.7668,,,,,
5051,36:36.6,2225434,1.794,,,,,
5052,36:36.6,2226156,1.8728,,,,,
5053,36:36.6,2227674,2.0383,,,,,
5054,36:36.6,2227817,2.0538,,,,,
5055,36:36.6,2229269,2.2121,,,,,
5056,36:36.6,2229924,2.2835,,,,,
5057,36:36.6,2229924,2.2835,,,,,
5058,36:36.6,2231020,2.403,,,,,
5059,36:36.6,2232119,2.5228,,,,,
5060,36:36.6,2232249,2.537,,,,,
5061,36:36.6,2233470,2.6701,,,,,
5062,36:36.6,2234026,2.7307,,,,,
5063,36:36.6,2235996,2.9455,,,,,
5064,36:36.6,2237402,3.0988,,,,,
5065,36:36.6,2237901,3.1532,,,,,
5066,36:36.6,2239393,3.3158,,,,,
5067,36:36.6,2240427,3.4285,,,,,
5068,36:36.6,2240934,3.4838,,,,,
5069,36:36.6,2241346,3.5287,,,,,
5070,36:36.6,2243133,3.7235,,,,,
5071,36:36.6,2243573,3.7715,,,,,
5072,36:36.6,2243248,3.7361,,,,,
5073,36:36.6,2244543,3.8773,,,,,
5074,36:36.6,2245586,3.9909,,,,,
5075,36:36.6,2245599,3.9924,,,,,
5076,36:36.6,2244948,3.9214,,,,,
5077,36:36.6,2245430,3.974,,,,,
5078,36:36.6,2245768,4.0108,,,,,
5079,36:36.6,2244950,3.9216,,,,,
5080,36:36.6,2243352,3.7474,,,,,
5081,36:36.6,2245013,3.9285,,,,,
5082,36:36.6,2244398,3.8614,,,,,
5083,36:36.6,2242908,3.699,,,,,
5084,36:36.6,2242533,3.6581,,,,,
5085,36:36.6,2241475,3.5428,,,,,
5086,36:36.6,2241183,3.511,,,,,
5087,36:36.6,2240508,3.4374,,,,,
5088,36:36.6,2239772,3.3571,,,,,
5089,36:36.6,2239937,3.3751,,,,,
5090,36:36.6,2239409,3.3176,,,,,
5091,36:36.6,2238428,3.2106,,,,,
5092,36:36.6,2237858,3.1485,,,,,
5093,36:36.6,2237106,3.0665,,,,,
5094,36:36.6,2236777,3.0306,,,,,
5095,36:36.6,2236942,3.0486,,,,,
5096,36:36.6,2237375,3.0958,,,,,
5097,36:36.6,2236915,3.0457,,,,,
5098,36:36.6,2236313,2.98,,,,,
5099,36:36.6,2237192,3.0759,,,,,
5100,36:36.6,2236869,3.0406,,,,,
5101,36:36.6,2236064,2.9529,,,,,
5102,36:36.6,2236064,2.9529,,,,,
5103,36:36.6,2236159,2.9633,,,,,
5104,36:36.6,2237224,3.0794,,,,,
5105,36:36.6,2235971,2.9427,,,,,
5106,36:36.6,2236484,2.9987,,,,,
5107,36:36.6,2236809,3.0341,,,,,
5108,36:36.6,2236276,2.976,,,,,
5109,36:36.6,2235532,2.8949,,,,,
5110,36:36.6,2235116,2.8495,,,,,
5111,36:36.6,2233405,2.663,,,,,
5112,36:36.6,2232800,2.597,,,,,
5113,36:36.6,2232798,2.5969,,,,,
5114,36:36.6,2232537,2.5684,,,,,
5115,36:36.6,2231544,2.4601,,,,,
5116,36:36.6,2231801,2.4882,,,,,
5117,36:36.6,2231900,2.499,,,,,
5118,36:36.6,2230982,2.3989,,,,,
5119,36:36.6,2231723,2.4797,,,,,
5120,36:36.6,2230964,2.3969,,,,,
5121,36:36.6,2231137,2.4158,,,,,
5122,36:36.6,2231914,2.5005,,,,,
5123,36:36.6,2232128,2.5238,,,,,
5124,36:36.6,2232125,2.5235,,,,,
5125,36:36.6,2231692,2.4763,,,,,
5126,36:36.6,2231860,2.4946,,,,,
5127,36:36.6,2231049,2.4062,,,,,
5128,36:36.6,2230186,2.3121,,,,,
5129,36:36.6,2231165,2.4188,,,,,
5130,36:36.6,2231804,2.4885,,,,,
