Time [ms],Timestamp,Raw Value,Corrected Value,Temperature Value,LD20 Flow,LD20 Temperature,LD20 Status,Heater Voltage,Thermistor Voltage,Heater Current,Thermistor Current,Series R Voltage
"11460.0","-0.1029"
"11480.0","-0.0862"
"11500.0","-0.0714"
"11520.0","-0.0490"
"11540.0","0.0214"
"11560.0","-0.1173"
"11580.0","-0.1600"
"11600.0","-0.0962"
"11620.0","-0.0304"
"11640.0","0.0278"
"11660.0","-0.0823"
"11680.0","-0.0376"
"11700.0","-0.0593"
"11720.0","0.0474"
"11740.0","0.0421"
"11760.0","0.0218"
"11780.0","-0.1613"
"11800.0","-0.0878"
"11820.0","-0.1261"
"11840.0","-0.1227"
"11860.0","-0.1501"
"11880.0","-0.1046"
"11900.0","-0.0619"
"11920.0","-0.1215"
"11940.0","-0.1463"
"11960.0","-0.0089"
"11980.0","-0.0089"
"12000.0","-0.0969"
"12020.0","0.0281"
"12040.0","-0.0553"
"12060.0","0.0004"
"12080.0","-0.0233"
"12100.0","0.0277"
"12120.0","-0.0370"
"12140.0","-0.0364"
"12160.0","-0.0921"
"12180.0","-0.0119"
"12200.0","-0.0075"
"12220.0","0.0519"
"12240.0","-0.0782"
"12260.0","-0.1017"
"12280.0","-0.0860"
"12300.0","-0.0943"
"12320.0","-0.1120"
"12340.0","-0.0958"
"12360.0","-0.0407"
"12380.0","-0.0944"
"12400.0","0.0225"
"12420.0","-0.0451"
"12440.0","-0.0055"
"12460.0","-0.0219"
"12480.0","-0.0511"
"12500.0","-0.1584"
